Краснодарский край;7.0
Астраханская область;0.0
Волгоградская область;0.0
Ростовская область;6.0
гор. Севастополь;1.0
Северо-Кавказский федеральный округ;8.0
Республика Дагестан;5.0
Республика Ингушетия;0.0
Кабардино-Балкарская Республика;0.0
Карачаево-Черкесская Республика;0.0
Республика Северная Осетия-Алания;1.0
Чеченская Республика;0.0
Ставропольский край;2.0
Приволжский федеральный округ;20.0
Республика Башкортостан;3.0
Республика Марий Эл;1.0
Республика Мордовия;0.0
Республика Татарстан (Татарстан);1.0
Удмуртская Республика;3.0
Чувашская Республика - Чувашия;1.0
Пермский край;2.0
Кировская область;0.0
Нижегородская область;3.0
Оренбургская область;2.0
Пензенская область;0.0
Самарская область;3.0
Саратовская область;1.0
Ульяновская область;0.0
Уральский федеральный округ;9.0
Курганская область;0.0
Свердловская область;4.0
Тюменская область;3.0
Челябинская область;2.0
Ханты-Мансийский автономный округ - Югра;0.0
Ямало-Ненецкий автономный округ;0.0
Сибирский федеральный округ;17.0
Республика Алтай;0.0
Республика Тыва;0.0
Республика Хакасия;0.0
Алтайский край;5.0
Красноярский край;6.0
Иркутская область;3.0
Кемеровская область - Кузбасс;2.0
Новосибирская область;0.0
Омская область;1.0
Томская область;0.0
Дальневосточный федеральный округ;14.0
Республика Бурятия;5.0
Республика Саха (Якутия);2.0
Забайкальский край;2.0
Приморский край;4.0
Камчатский край;0.0
Хабаровский край;1.0
Амурская область;0.0
Магаданская область;0.0
Сахалинская область;0.0
Еврейская автономная область;0.0
Чукотский автономный округ;0.0
Федеральные территории;0.0
Сириус;0.0
Российская Федерация;104.0
Центральный федеральный округ;20.0
Белгородская область;0.0
Брянская область;0.0
Владимирская область;1.0
Воронежская область;2.0
Ивановская область;0.0
Калужская область;3.0
Костромская область;1.0
Курская область;3.0
Липецкая область;1.0
гор. Москва;2.0
Московская область;1.0
Орловская область;0.0
Рязанская область;1.0
Смоленская область;1.0
Тамбовская область;1.0
Тверская область;2.0
Тульская область;1.0
Ярославская область;0.0
Северо-Западный федеральный округ;9.0
Республика Карелия;0.0
Республика Коми;0.0
Архангельская область;0.0
Вологодская область;0.0
Калининградская область;1.0
Ленинградская область;1.0
гор. Санкт-Петербург;3.0
Мурманская область;0.0
Новгородская область;2.0
Псковская область;2.0
Ненецкий автономный округ;0.0
Южный федеральный округ;17.0
Республика Адыгея (Адыгея);0.0
Республика Калмыкия;3.0
Республика Крым;2.0
Краснодарский край;6.0
Астраханская область;2.0
Волгоградская область;3.0
Ростовская область;0.0
гор. Севастополь;1.0
Северо-Кавказский федеральный округ;5.0
Республика Дагестан;2.0
Республика Ингушетия;0.0
Кабардино-Балкарская Республика;0.0
Карачаево-Черкесская Республика;1.0
Республика Северная Осетия-Алания;0.0
Чеченская Республика;1.0
Ставропольский край;1.0
Приволжский федеральный округ;17.0
Республика Башкортостан;1.0
Республика Марий Эл;0.0
Республика Мордовия;0.0
Республика Татарстан (Татарстан);2.0
Удмуртская Республика;0.0
Чувашская Республика - Чувашия;1.0
Пермский край;5.0
Кировская область;0.0
Нижегородская область;3.0
Оренбургская область;0.0
Пензенская область;0.0
Самарская область;1.0
Саратовская область;3.0
Ульяновская область;1.0
Уральский федеральный округ;10.0
Курганская область;0.0
Свердловская область;1.0
Тюменская область;4.0
Челябинская область;4.0
Ханты-Мансийский автономный округ - Югра;1.0
Ямало-Ненецкий автономный округ;0.0
Сибирский федеральный округ;16.0
Республика Алтай;0.0
Республика Тыва;1.0
Республика Хакасия;1.0
Алтайский край;2.0
Красноярский край;3.0
Иркутская область;2.0
Кемеровская область - Кузбасс;2.0
Новосибирская область;4.0
Омская область;1.0
Томская область;0.0
Дальневосточный федеральный округ;10.0
Республика Бурятия;1.0
Республика Саха (Якутия);1.0
Забайкальский край;3.0
Приморский край;0.0
Камчатский край;0.0
Хабаровский край;2.0
Амурская область;1.0
Магаданская область;0.0
Сахалинская область;2.0
Еврейская автономная область;0.0
Чукотский автономный округ;0.0
Федеральные территории;0.0
Сириус;0.0
